molecule_chembl_id,target_chembl_id,assay_chembl_id,pchembl_value,standard_relation,standard_type
CHEMBL6,CHEMBL230,CHEMBL2390532,6.75,=,IC50
CHEMBL589,CHEMBL234,CHEMBL2434796,7.21,=,Ki
CHEMBL6,CHEMBL230,CHEMBL3100233,6.02,=,IC50
CHEMBL6,CHEMBL230,CHEMBL3380375,6.02,=,IC50
CHEMBL595,CHEMBL235,CHEMBL3390165,6.68,=,EC50
CHEMBL595,CHEMBL2039,CHEMBL3404812,6.7,=,Ki
CHEMBL595,CHEMBL2039,CHEMBL3407043,6.57,=,Ki
CHEMBL611,CHEMBL229,CHEMBL3404321,7.29,=,EC50
CHEMBL611,CHEMBL232,CHEMBL3405641,9.3,=,EC50
CHEMBL595,CHEMBL6020,CHEMBL3540573,6.52,=,IC50
CHEMBL6,CHEMBL230,CHEMBL3579883,6.02,=,IC50
CHEMBL589,CHEMBL217,CHEMBL3587541,8.43,=,Ki
CHEMBL589,CHEMBL234,CHEMBL3587606,8.54,=,Ki
CHEMBL595,CHEMBL235,CHEMBL3598338,6.14,=,IC50
CHEMBL603,CHEMBL1798,CHEMBL3599869,8.72,=,IC50
CHEMBL6,CHEMBL230,CHEMBL3745493,6.39,=,IC50
CHEMBL596,CHEMBL236,CHEMBL3756647,6.24,=,Ki
CHEMBL595,CHEMBL235,CHEMBL3768769,6.7,=,EC50
CHEMBL611,CHEMBL229,CHEMBL3863083,7.29,=,EC50
CHEMBL595,CHEMBL235,CHEMBL3870688,6.5,=,EC50
CHEMBL595,CHEMBL235,CHEMBL3873284,6.3,=,EC50
CHEMBL589,CHEMBL224,CHEMBL3880776,6.85,=,EC50
CHEMBL589,CHEMBL217,CHEMBL3880775,8.19,=,EC50
CHEMBL595,CHEMBL235,CHEMBL3995262,6.42,=,EC50
CHEMBL603,CHEMBL1798,CHEMBL4014612,8.74,=,IC50
CHEMBL589,CHEMBL217,CHEMBL4015816,7.05,=,EC50
CHEMBL589,CHEMBL217,CHEMBL4015821,7.52,=,EC50
CHEMBL589,CHEMBL217,CHEMBL4046981,7.05,=,EC50
CHEMBL6,CHEMBL230,CHEMBL4047088,6.31,=,IC50
CHEMBL6,CHEMBL221,CHEMBL4125664,6.58,=,IC50
CHEMBL6,CHEMBL6174,CHEMBL4133558,6.21,=,IC50
CHEMBL6,CHEMBL230,CHEMBL4151937,6.02,=,IC50
CHEMBL595,CHEMBL235,CHEMBL4233587,6.62,=,EC50
CHEMBL6,CHEMBL230,CHEMBL4254481,6.31,=,IC50
CHEMBL595,CHEMBL235,CHEMBL4265666,7.01,=,EC50
CHEMBL595,CHEMBL235,CHEMBL4269829,7.0,=,EC50
CHEMBL6,CHEMBL230,CHEMBL4313651,6.29,=,IC50
CHEMBL595,CHEMBL235,CHEMBL4334031,7.21,=,Ki
CHEMBL595,CHEMBL235,CHEMBL4344273,6.01,=,EC50
CHEMBL6,CHEMBL230,CHEMBL4347975,7.17,=,IC50
CHEMBL6,CHEMBL230,CHEMBL4366856,6.02,=,IC50
CHEMBL596,CHEMBL233,CHEMBL4371113,8.96,=,Ki
CHEMBL596,CHEMBL233,CHEMBL4371527,7.28,=,EC50
CHEMBL6,CHEMBL230,CHEMBL4391715,6.31,=,IC50
CHEMBL595,CHEMBL235,CHEMBL4413918,6.38,=,Ki
CHEMBL595,CHEMBL235,CHEMBL4413920,6.58,=,EC50
CHEMBL595,CHEMBL235,CHEMBL4413924,6.06,=,Kd
CHEMBL595,CHEMBL235,CHEMBL4413925,6.6,=,EC50
CHEMBL595,CHEMBL235,CHEMBL4413917,6.46,=,EC50
CHEMBL6,CHEMBL4523354,CHEMBL4418184,9.82,=,Ki
CHEMBL6,CHEMBL230,CHEMBL4610810,6.02,=,IC50
CHEMBL6,CHEMBL230,CHEMBL4628530,6.3,=,IC50
CHEMBL595,CHEMBL235,CHEMBL4667654,6.47,=,Ki
CHEMBL6,CHEMBL230,CHEMBL4684643,6.04,=,IC50
CHEMBL6,CHEMBL221,CHEMBL4704186,7.29,=,IC50
CHEMBL595,CHEMBL235,CHEMBL4706439,7.02,=,Ki
CHEMBL6,CHEMBL6174,CHEMBL4722423,7.16,=,IC50
CHEMBL6,CHEMBL230,CHEMBL4770893,6.31,=,IC50
CHEMBL6,CHEMBL230,CHEMBL4843079,7.09,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5033143,6.02,=,IC50
CHEMBL596,CHEMBL233,CHEMBL5046487,8.28,=,Ki
CHEMBL6,CHEMBL230,CHEMBL5107109,7.1,=,IC50
CHEMBL6,CHEMBL221,CHEMBL5109600,6.33,=,IC50
CHEMBL596,CHEMBL233,CHEMBL5110290,8.48,=,Ki
CHEMBL621,CHEMBL214,CHEMBL5163627,6.93,=,Ki
CHEMBL595,CHEMBL2039,CHEMBL5216902,6.53,=,IC50
CHEMBL596,CHEMBL233,CHEMBL5217402,8.87,=,Ki
CHEMBL595,CHEMBL235,CHEMBL5218422,6.22,=,Ki
CHEMBL595,CHEMBL235,CHEMBL5229426,6.7,=,EC50
CHEMBL595,CHEMBL235,CHEMBL5229434,6.52,=,Ki
CHEMBL595,CHEMBL235,CHEMBL5229440,6.05,=,EC50
CHEMBL6,CHEMBL221,CHEMBL5234740,6.7,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5234767,6.31,=,IC50
CHEMBL6,CHEMBL221,CHEMBL5236685,7.0,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5236686,6.21,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5243072,7.35,=,IC50
CHEMBL595,CHEMBL235,CHEMBL5245181,6.41,=,EC50
CHEMBL595,CHEMBL235,CHEMBL5256677,6.52,=,Ki
CHEMBL6,CHEMBL221,CHEMBL5263960,6.66,=,IC50
CHEMBL596,CHEMBL233,CHEMBL5341714,10.29,=,Ki
CHEMBL6,CHEMBL221,CHEMBL5346612,9.85,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5346613,9.85,=,IC50
CHEMBL622,CHEMBL230,CHEMBL5346618,8.03,=,IC50
CHEMBL622,CHEMBL221,CHEMBL5346619,8.03,=,IC50
CHEMBL621,CHEMBL1833,CHEMBL5365371,7.13,=,Ki
CHEMBL6,CHEMBL230,CHEMBL5371685,6.3,=,IC50
CHEMBL595,CHEMBL235,CHEMBL5384017,6.82,=,Ki
CHEMBL6,CHEMBL221,CHEMBL5387957,7.0,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5387958,7.1,=,IC50
CHEMBL595,CHEMBL235,CHEMBL5500704,6.19,=,EC50
CHEMBL596,CHEMBL233,CHEMBL5535105,10.08,=,Ki
CHEMBL596,CHEMBL233,CHEMBL5535106,7.65,=,EC50
CHEMBL6,CHEMBL230,CHEMBL5543878,7.1,=,IC50
CHEMBL6,CHEMBL221,CHEMBL5579565,6.37,=,IC50
CHEMBL6,CHEMBL221,CHEMBL5621160,7.92,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5621161,7.09,=,IC50
CHEMBL595,CHEMBL235,CHEMBL5622465,6.14,=,EC50
CHEMBL6,CHEMBL230,CHEMBL5628477,6.19,=,IC50
CHEMBL6,CHEMBL230,CHEMBL5629628,7.48,=,IC50
CHEMBL595,CHEMBL235,CHEMBL5636559,6.24,=,EC50
CHEMBL596,CHEMBL233,CHEMBL6106138,8.85,=,Ki
CHEMBL596,CHEMBL233,CHEMBL6106142,8.28,=,Ki
CHEMBL6,CHEMBL230,CHEMBL6122155,7.58,=,IC50
CHEMBL595,CHEMBL235,CHEMBL6137917,6.03,=,EC50
CHEMBL595,CHEMBL235,CHEMBL6137925,6.03,=,EC50
CHEMBL595,CHEMBL335,CHEMBL6178113,6.19,=,IC50
CHEMBL631,CHEMBL4302,CHEMBL914418,6.48,=,EC50
CHEMBL637,CHEMBL222,CHEMBL1020015,6.42,=,Ki
CHEMBL637,CHEMBL222,CHEMBL1020016,6.27,=,IC50
CHEMBL637,CHEMBL228,CHEMBL1020017,7.51,=,IC50
CHEMBL629,CHEMBL231,CHEMBL1030597,8.95,=,Ki
CHEMBL629,CHEMBL2056,CHEMBL1030598,7.05,=,Ki
CHEMBL629,CHEMBL1850,CHEMBL1030599,6.77,=,Ki
CHEMBL629,CHEMBL217,CHEMBL1030600,6.71,=,Ki
CHEMBL629,CHEMBL234,CHEMBL1030601,6.69,=,Ki
CHEMBL637,CHEMBL222,CHEMBL1115565,6.27,=,IC50
CHEMBL637,CHEMBL228,CHEMBL1115566,7.57,=,IC50
CHEMBL637,CHEMBL228,CHEMBL1228923,7.46,=,IC50
CHEMBL637,CHEMBL222,CHEMBL1228924,6.24,=,IC50
CHEMBL639,CHEMBL240,CHEMBL1769661,7.0,=,IC50
CHEMBL639,CHEMBL232,CHEMBL1769658,7.3,=,Ki
CHEMBL639,CHEMBL229,CHEMBL1769657,7.3,=,Ki
CHEMBL631,CHEMBL4302,CHEMBL2061056,6.48,=,IC50
CHEMBL639,CHEMBL240,CHEMBL2150564,7.0,=,IC50
CHEMBL637,CHEMBL222,CHEMBL2389182,6.17,=,IC50
CHEMBL637,CHEMBL228,CHEMBL2389183,7.96,=,Ki
CHEMBL637,CHEMBL228,CHEMBL2393681,6.95,=,Ki
CHEMBL637,CHEMBL228,CHEMBL2393681,6.49,=,IC50
CHEMBL629,CHEMBL228,CHEMBL2393681,6.85,=,Ki
CHEMBL629,CHEMBL228,CHEMBL2393681,6.26,=,IC50
CHEMBL629,CHEMBL222,CHEMBL2393682,6.48,=,Ki
CHEMBL631,CHEMBL4302,CHEMBL2449559,6.48,=,EC50
CHEMBL643,CHEMBL224,CHEMBL3090830,7.64,=,IC50
CHEMBL643,CHEMBL231,CHEMBL3090832,8.27,=,IC50
CHEMBL643,CHEMBL217,CHEMBL3090831,7.0,=,IC50
CHEMBL629,CHEMBL228,CHEMBL3108275,8.02,=,Ki
CHEMBL629,CHEMBL228,CHEMBL3108275,8.37,=,Ki
CHEMBL637,CHEMBL228,CHEMBL3363898,7.44,=,IC50
CHEMBL639,CHEMBL240,CHEMBL3870967,7.0,=,IC50
CHEMBL629,CHEMBL2041,CHEMBL3706031,6.0,=,IC50
CHEMBL639,CHEMBL240,CHEMBL4047735,7.0,=,IC50
CHEMBL639,CHEMBL1833,CHEMBL4047795,7.7,=,Ki
CHEMBL639,CHEMBL225,CHEMBL4047796,6.3,=,Ki
CHEMBL637,CHEMBL228,CHEMBL4219694,7.41,=,Ki
CHEMBL637,CHEMBL222,CHEMBL4219695,6.68,=,Ki
CHEMBL637,CHEMBL228,CHEMBL4229767,7.7,=,IC50
CHEMBL637,CHEMBL222,CHEMBL4229768,6.83,=,IC50
CHEMBL638,CHEMBL4523510,CHEMBL4417816,7.3,=,Kd
CHEMBL638,CHEMBL4523510,CHEMBL4417825,7.66,=,IC50
CHEMBL638,CHEMBL4523510,CHEMBL4417826,7.33,=,IC50
CHEMBL638,CHEMBL4523510,CHEMBL4417825,7.96,=,Ki
CHEMBL629,CHEMBL228,CHEMBL4426162,8.27,=,Ki
CHEMBL629,CHEMBL228,CHEMBL5055012,8.04,=,Ki
CHEMBL639,CHEMBL231,CHEMBL5261532,9.7,=,Kd
CHEMBL639,CHEMBL231,CHEMBL5261562,8.9,=,Ki
CHEMBL639,CHEMBL229,CHEMBL5261563,7.3,=,Ki
CHEMBL639,CHEMBL232,CHEMBL5261564,7.3,=,Ki
CHEMBL637,CHEMBL222,CHEMBL6140294,6.15,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL766816,6.84,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL766814,6.85,=,IC50
CHEMBL654,CHEMBL1867,CHEMBL828756,7.7,=,Ki
CHEMBL654,CHEMBL1916,CHEMBL828757,7.75,=,Ki
CHEMBL654,CHEMBL224,CHEMBL829614,7.16,=,Ki
CHEMBL654,CHEMBL3155,CHEMBL827208,6.58,=,Ki
CHEMBL654,CHEMBL225,CHEMBL829975,7.41,=,Ki
CHEMBL654,CHEMBL231,CHEMBL829679,8.8,=,Ki
CHEMBL6966,CHEMBL240,CHEMBL954102,6.85,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL1023674,6.84,=,IC50
CHEMBL672,CHEMBL239,CHEMBL1035293,6.0,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL1676103,6.85,=,IC50
CHEMBL686,CHEMBL221,CHEMBL1909130,6.94,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL1948105,6.3,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL2061056,6.24,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL3090833,8.0,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL3108547,6.35,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL3378897,7.54,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL3378898,6.13,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL3584050,7.42,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL3584052,6.35,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL3584053,6.3,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL3584172,6.42,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL3584173,6.61,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL3602151,6.35,=,EC50
CHEMBL686,CHEMBL2439,CHEMBL4013915,6.01,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4326817,7.55,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4327430,8.31,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4363668,6.3,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL4363841,7.46,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4363839,7.73,=,IC50
CHEMBL654,CHEMBL224,CHEMBL4368521,8.09,=,Ki
CHEMBL654,CHEMBL214,CHEMBL4368520,7.75,=,Ki
CHEMBL658,CHEMBL233,CHEMBL4371527,8.82,=,EC50
CHEMBL6966,CHEMBL4302,CHEMBL4394387,6.3,=,EC50
CHEMBL686,CHEMBL4523354,CHEMBL4418184,10.3,=,Ki
CHEMBL6966,CHEMBL240,CHEMBL4433285,6.28,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4604502,6.09,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL4606240,6.4,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4678642,8.15,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4678651,6.52,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771208,8.17,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771210,8.07,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771212,7.12,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771214,6.34,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771216,6.38,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771218,6.28,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771220,8.41,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771222,8.05,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771224,7.07,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771226,6.71,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771228,7.11,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4771230,6.15,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820206,7.43,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820207,7.64,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820208,8.34,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820209,8.53,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820210,7.78,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820211,8.07,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820212,7.99,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL4820213,8.28,=,IC50
CHEMBL6966,CHEMBL240,CHEMBL4839289,6.7,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL5035554,7.42,=,IC50
CHEMBL6966,CHEMBL4302,CHEMBL5044905,6.2,=,IC50
CHEMBL651,CHEMBL233,CHEMBL5046487,7.89,=,Ki
CHEMBL6966,CHEMBL4302,CHEMBL5134008,6.15,=,IC50
CHEMBL707,CHEMBL223,CHEMBL643573,8.92,=,Ki
CHEMBL707,CHEMBL232,CHEMBL651997,9.13,=,Ki
CHEMBL707,CHEMBL229,CHEMBL647665,8.59,=,Ki
CHEMBL707,CHEMBL1867,CHEMBL647728,6.14,=,Ki
CHEMBL707,CHEMBL1916,CHEMBL648703,6.55,=,Ki
CHEMBL709,CHEMBL223,CHEMBL643573,8.44,=,Ki
CHEMBL709,CHEMBL232,CHEMBL651997,8.55,=,Ki
CHEMBL709,CHEMBL229,CHEMBL647665,8.09,=,Ki
CHEMBL716,CHEMBL224,CHEMBL617085,7.09,=,Ki
CHEMBL71,CHEMBL234,CHEMBL675050,8.52,=,Ki
CHEMBL707,CHEMBL229,CHEMBL868696,9.27,=,Ki
CHEMBL707,CHEMBL232,CHEMBL868697,9.09,=,Ki
CHEMBL707,CHEMBL223,CHEMBL868698,9.09,=,Ki
CHEMBL72,CHEMBL222,CHEMBL915603,9.0,=,Ki
CHEMBL72,CHEMBL228,CHEMBL905763,6.97,=,IC50
CHEMBL72,CHEMBL228,CHEMBL905764,7.28,=,IC50
CHEMBL716,CHEMBL1833,CHEMBL895622,6.6,=,Ki
CHEMBL71,CHEMBL217,CHEMBL895618,8.0,=,Ki
CHEMBL716,CHEMBL234,CHEMBL895619,6.6,=,Ki
CHEMBL71,CHEMBL234,CHEMBL895619,8.8,=,Ki
CHEMBL716,CHEMBL214,CHEMBL895620,7.1,=,Ki
CHEMBL716,CHEMBL224,CHEMBL895616,7.2,=,Ki
CHEMBL71,CHEMBL224,CHEMBL895616,8.2,=,Ki
CHEMBL71,CHEMBL1833,CHEMBL895622,7.4,=,Ki
CHEMBL71,CHEMBL225,CHEMBL895623,7.4,=,Ki
CHEMBL71,CHEMBL3371,CHEMBL895624,7.3,=,Ki
CHEMBL716,CHEMBL3155,CHEMBL895625,7.2,=,Ki
CHEMBL71,CHEMBL3155,CHEMBL895625,7.5,=,Ki
CHEMBL71,CHEMBL228,CHEMBL895627,7.2,=,Ki
CHEMBL71,CHEMBL216,CHEMBL895628,6.9,=,Ki
CHEMBL716,CHEMBL216,CHEMBL895628,6.4,=,Ki
CHEMBL71,CHEMBL1821,CHEMBL895629,6.8,=,Ki
CHEMBL716,CHEMBL1821,CHEMBL895629,6.9,=,Ki
CHEMBL72,CHEMBL222,CHEMBL1020016,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1020015,8.68,=,Ki
CHEMBL72,CHEMBL222,CHEMBL986142,8.41,=,IC50
CHEMBL72,CHEMBL228,CHEMBL979826,7.19,=,IC50
CHEMBL72,CHEMBL222,CHEMBL979833,8.38,=,IC50
CHEMBL72,CHEMBL222,CHEMBL966882,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL975646,9.03,=,IC50
CHEMBL716,CHEMBL231,CHEMBL992748,8.06,=,Ki
CHEMBL716,CHEMBL234,CHEMBL992744,6.5,=,Ki
CHEMBL716,CHEMBL216,CHEMBL992740,7.0,=,Ki
CHEMBL716,CHEMBL217,CHEMBL992743,6.75,=,Ki
CHEMBL716,CHEMBL214,CHEMBL992749,6.64,=,Ki
CHEMBL716,CHEMBL224,CHEMBL992750,6.66,=,Ki
CHEMBL72,CHEMBL222,CHEMBL962312,8.47,=,IC50
CHEMBL71,CHEMBL231,CHEMBL1030597,8.37,=,Ki
CHEMBL726,CHEMBL231,CHEMBL1030597,7.4,=,Ki
CHEMBL71,CHEMBL2056,CHEMBL1030598,7.02,=,Ki
CHEMBL726,CHEMBL2056,CHEMBL1030598,6.75,=,Ki
CHEMBL71,CHEMBL1850,CHEMBL1030599,6.76,=,Ki
CHEMBL726,CHEMBL1850,CHEMBL1030599,7.68,=,Ki
CHEMBL71,CHEMBL217,CHEMBL1030600,8.39,=,Ki
CHEMBL726,CHEMBL217,CHEMBL1030600,8.84,=,Ki
CHEMBL71,CHEMBL234,CHEMBL1030601,8.16,=,Ki
CHEMBL726,CHEMBL234,CHEMBL1030601,8.49,=,Ki
CHEMBL707,CHEMBL229,CHEMBL1060369,9.27,=,Ki
CHEMBL707,CHEMBL232,CHEMBL1060370,9.09,=,Ki
CHEMBL707,CHEMBL223,CHEMBL1060371,9.09,=,Ki
CHEMBL72,CHEMBL222,CHEMBL1055024,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1055025,8.68,=,Ki
CHEMBL72,CHEMBL222,CHEMBL1044082,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1038296,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1072383,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1072384,8.48,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1115565,8.47,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1120739,8.47,=,Ki
CHEMBL72,CHEMBL222,CHEMBL1120740,8.68,=,Ki
CHEMBL72,CHEMBL222,CHEMBL1285326,9.08,=,Kd
CHEMBL71,CHEMBL1833,CHEMBL1285546,7.28,=,Ki
CHEMBL707,CHEMBL240,CHEMBL1676103,6.23,=,IC50
CHEMBL72,CHEMBL222,CHEMBL1831836,8.68,=,Ki
CHEMBL72,CHEMBL222,CHEMBL1831835,8.47,=,IC50
CHEMBL716,CHEMBL214,CHEMBL2026267,6.9,=,Ki
CHEMBL716,CHEMBL224,CHEMBL2026265,7.0,=,Ki
CHEMBL71,CHEMBL234,CHEMBL2162508,8.42,=,Ki
CHEMBL71,CHEMBL217,CHEMBL2162509,8.92,=,Ki
CHEMBL72,CHEMBL228,CHEMBL2344277,6.25,=,IC50
CHEMBL71,CHEMBL3155,CHEMBL2378992,7.96,=,Ki
CHEMBL71,CHEMBL3155,CHEMBL2378992,7.97,=,Ki
CHEMBL72,CHEMBL222,CHEMBL2394332,9.04,=,Ki
CHEMBL72,CHEMBL222,CHEMBL2394332,9.03,=,IC50
CHEMBL72,CHEMBL222,CHEMBL2433695,8.82,=,IC50
CHEMBL71,CHEMBL231,CHEMBL3090832,7.92,=,IC50
CHEMBL71,CHEMBL217,CHEMBL3090831,7.92,=,IC50
CHEMBL71,CHEMBL224,CHEMBL3090830,8.47,=,IC50
CHEMBL71,CHEMBL228,CHEMBL3090829,6.92,=,IC50
CHEMBL72,CHEMBL222,CHEMBL3108276,8.94,=,Ki
CHEMBL71,CHEMBL234,CHEMBL3106130,8.48,=,Ki
CHEMBL71,CHEMBL3155,CHEMBL3106133,6.92,=,Ki
CHEMBL71,CHEMBL3371,CHEMBL3106132,7.22,=,Ki
CHEMBL71,CHEMBL225,CHEMBL3106136,7.52,=,Ki
CHEMBL71,CHEMBL224,CHEMBL3106137,8.23,=,Ki
CHEMBL72,CHEMBL222,CHEMBL3108276,8.96,=,Ki
CHEMBL71,CHEMBL234,CHEMBL3106130,8.48,=,Ki
CHEMBL71,CHEMBL3155,CHEMBL3106133,6.92,=,Ki
CHEMBL71,CHEMBL3371,CHEMBL3106132,7.22,=,Ki
CHEMBL71,CHEMBL225,CHEMBL3106136,7.52,=,Ki
CHEMBL71,CHEMBL224,CHEMBL3106137,8.23,=,Ki
CHEMBL716,CHEMBL214,CHEMBL3226682,6.0,=,Ki
CHEMBL716,CHEMBL224,CHEMBL3226686,6.0,=,Ki
CHEMBL716,CHEMBL3155,CHEMBL3226693,6.0,=,Ki
CHEMBL716,CHEMBL2056,CHEMBL3226694,6.0,=,Ki
CHEMBL716,CHEMBL217,CHEMBL3226695,6.0,=,Ki
CHEMBL716,CHEMBL234,CHEMBL3226696,6.0,=,Ki
CHEMBL716,CHEMBL229,CHEMBL3226699,7.0,=,Ki
CHEMBL716,CHEMBL232,CHEMBL3226700,7.0,=,Ki
CHEMBL716,CHEMBL1942,CHEMBL3225630,6.0,=,Ki
CHEMBL716,CHEMBL1916,CHEMBL3225631,7.0,=,Ki
CHEMBL716,CHEMBL231,CHEMBL3225632,8.0,=,Ki
CHEMBL716,CHEMBL216,CHEMBL3225986,6.0,=,Ki
CHEMBL716,CHEMBL1821,CHEMBL3225989,6.0,=,Ki
CHEMBL71,CHEMBL217,CHEMBL3265956,8.21,=,Ki
CHEMBL716,CHEMBL217,CHEMBL3707630,6.4,=,Ki
CHEMBL716,CHEMBL231,CHEMBL3707498,8.0,=,Ki
CHEMBL716,CHEMBL224,CHEMBL3705548,6.7,=,Ki
CHEMBL716,CHEMBL229,CHEMBL3707631,7.7,=,Ki
CHEMBL71,CHEMBL234,CHEMBL3783166,7.96,=,Ki
CHEMBL707,CHEMBL223,CHEMBL4139220,9.49,=,Ki
CHEMBL707,CHEMBL232,CHEMBL4139219,9.2,=,Ki
CHEMBL707,CHEMBL229,CHEMBL4139218,9.11,=,Ki
CHEMBL71,CHEMBL234,CHEMBL4223413,8.12,=,Ki
CHEMBL71,CHEMBL234,CHEMBL4223413,7.83,=,Ki
CHEMBL71,CHEMBL217,CHEMBL4368000,8.74,=,Ki
CHEMBL716,CHEMBL224,CHEMBL4368523,7.51,=,Ki
CHEMBL716,CHEMBL214,CHEMBL4368522,6.52,=,Ki
CHEMBL71,CHEMBL217,CHEMBL4401065,8.74,=,Ki
CHEMBL72,CHEMBL222,CHEMBL4426161,8.6,=,Ki
CHEMBL716,CHEMBL231,CHEMBL4677479,7.96,=,Ki
CHEMBL716,CHEMBL217,CHEMBL4718597,6.85,=,Ki
CHEMBL716,CHEMBL214,CHEMBL4718598,6.75,=,Ki
CHEMBL716,CHEMBL224,CHEMBL4718599,6.66,=,Ki
CHEMBL71,CHEMBL224,CHEMBL5046637,7.92,=,Ki
CHEMBL716,CHEMBL224,CHEMBL5046637,6.92,=,Ki
CHEMBL71,CHEMBL217,CHEMBL5046640,8.63,=,Ki
CHEMBL716,CHEMBL217,CHEMBL5046640,6.51,=,Ki
CHEMBL72,CHEMBL222,CHEMBL5047405,8.41,=,IC50
CHEMBL72,CHEMBL222,CHEMBL5055011,8.52,=,Ki
CHEMBL71,CHEMBL234,CHEMBL5335369,7.96,=,Ki
CHEMBL716,CHEMBL1833,CHEMBL5365375,7.07,=,Ki
CHEMBL726,CHEMBL1850,CHEMBL5527103,7.68,=,Ki
CHEMBL726,CHEMBL2056,CHEMBL5527104,6.75,=,Ki
CHEMBL726,CHEMBL217,CHEMBL5527105,8.84,=,Ki
CHEMBL726,CHEMBL234,CHEMBL5527106,8.49,=,Ki
CHEMBL726,CHEMBL224,CHEMBL5527108,7.52,=,Ki
CHEMBL726,CHEMBL3155,CHEMBL5527109,8.1,=,Ki
CHEMBL726,CHEMBL214,CHEMBL5527111,6.84,=,Ki
CHEMBL726,CHEMBL3371,CHEMBL5527114,7.42,=,Ki
CHEMBL726,CHEMBL229,CHEMBL5527115,8.19,=,Ki
CHEMBL726,CHEMBL1942,CHEMBL5527116,7.09,=,Ki
CHEMBL726,CHEMBL1916,CHEMBL5527117,7.54,=,Ki
CHEMBL726,CHEMBL1867,CHEMBL5527118,6.5,=,Ki
CHEMBL726,CHEMBL231,CHEMBL5527119,7.68,=,Ki
CHEMBL72,CHEMBL222,CHEMBL5733766,8.74,=,Ki
CHEMBL72,CHEMBL228,CHEMBL5733768,7.72,=,Ki
CHEMBL806,CHEMBL1871,CHEMBL647749,6.81,=,IC50
CHEMBL779,CHEMBL1827,CHEMBL762826,8.89,=,IC50
CHEMBL808,CHEMBL3522,CHEMBL661140,6.49,=,Ki
CHEMBL750,CHEMBL3594,CHEMBL829822,8.29,=,Ki
